timestamp,snapshotDate,productId,productName,category,unitPrice,currentInventory,physicalInventory,historicalSales,salesVelocity7d,salesVelocity30d,inventoryAdjustments,replenishmentDelay,exceptionFrequency,shrinkageIndicator,reorderPoint,safetyStock,isAnomalyLabel,stockoutWithinNext7Days,stockoutOccurred
2026-02-26 03:00:00,2026-02-26,300,Wireless Optical Mouse (Batch 29),Electronics & Accessories,901.22,175,175,8.8,9.0,8.8,0,10,3,0.0406,110,22,0,0,0
2026-02-26 06:00:00,2026-02-26,301,Organic Whole Milk 1L (Batch 30),Dairy & Fresh,62.24,281,281,22.7,26.1,20.7,0,1,0,0.0802,71,51,0,0,0
2026-02-26 09:00:00,2026-02-26,302,Greek Yogurt 400g (Batch 30),Dairy & Fresh,131.43,125,125,14.1,15.5,14.0,0,4,1,0.0186,91,35,0,0,0
2026-02-26 12:00:00,2026-02-26,303,Artisan Sourdough Bread (Batch 30),Bakery,88.38,22,22,12.2,11.5,13.1,0,1,0,0.0525,45,32,0,1,1
2026-02-26 15:00:00,2026-02-26,304,Sparkling Spring Water 500ml (Batch 30),Beverages,38.96,105,5,43.7,46.1,41.9,-9,3,6,0.305,229,104,1,1,1
2026-02-26 18:00:00,2026-02-26,305,Cold Pressed Orange Juice 1L (Batch 30),Beverages,171.32,102,102,12.3,6.5,12.4,0,3,2,0.0263,68,31,0,0,0
2026-02-26 21:00:00,2026-02-26,306,Premium Arabica Coffee 250g (Batch 30),Packaged Foods,472.96,79,79,5.6,4.8,5.1,0,6,1,0.0385,42,12,0,0,0
2026-02-27 00:00:00,2026-02-27,307,Organic Rolled Oats 1kg (Batch 30),Packaged Foods,234.21,104,104,14.3,14.8,14.4,0,19,1,0.0425,309,36,0,0,0
2026-02-27 03:00:00,2026-02-27,308,Dark Chocolate Bar 70% (Batch 30),Snacks & Confectionery,176.08,166,166,23.0,24.8,25.1,0,6,2,0.0195,212,62,0,1,1
2026-02-27 06:00:00,2026-02-27,309,Almond Granola Bites (Batch 30),Snacks & Confectionery,269.43,35,4,5.7,6.4,5.9,-16,1,11,0.1695,19,14,1,1,1
2026-02-27 09:00:00,2026-02-27,310,Antibacterial Hand Wash 500ml (Batch 30),Personal Care,156.67,133,133,27.1,31.1,26.3,0,6,3,0.0133,222,65,0,1,1
2026-02-27 12:00:00,2026-02-27,311,Hydrating Shampoo 400ml (Batch 30),Personal Care,313.7,137,137,7.2,6.2,6.9,0,7,3,0.0127,65,17,0,0,0
2026-02-27 15:00:00,2026-02-27,312,Biodegradable Dish Soap 1L (Batch 30),Household & Cleaning,210.71,207,207,17.5,15.6,18.8,-5,4,1,0.0164,122,47,0,0,0
2026-02-27 18:00:00,2026-02-27,313,Microfiber Cleaning Cloths 4-Pack (Batch 30),Household & Cleaning,203.68,83,83,10.7,9.8,10.3,-5,12,2,0.0787,148,25,0,0,0
2026-02-27 21:00:00,2026-02-27,314,USB-C Fast Charging Cable 2m (Batch 30),Electronics & Accessories,433.91,58,58,9.5,9.9,10.1,0,9,3,0.0261,115,25,0,1,1
2026-02-28 00:00:00,2026-02-28,315,Wireless Optical Mouse (Batch 30),Electronics & Accessories,754.76,6,6,4.3,4.8,4.5,0,13,1,0.1181,69,11,0,1,1
2026-02-28 03:00:00,2026-02-28,316,Organic Whole Milk 1L (Batch 31),Dairy & Fresh,74.03,160,160,33.4,33.9,30.4,0,4,0,0.0514,197,76,0,1,1
2026-02-28 06:00:00,2026-02-28,317,Greek Yogurt 400g (Batch 31),Dairy & Fresh,120.81,10,10,18.3,18.9,19.9,0,2,3,0.0374,88,49,0,1,1
2026-02-28 09:00:00,2026-02-28,318,Artisan Sourdough Bread (Batch 31),Bakery,96.31,113,113,14.6,14.2,15.7,0,2,1,0.0175,70,39,0,0,0
2026-02-28 12:00:00,2026-02-28,319,Sparkling Spring Water 500ml (Batch 31),Beverages,41.85,309,309,40.0,34.9,43.6,0,9,1,0.0377,501,109,0,0,0
2026-02-28 15:00:00,2026-02-28,320,Cold Pressed Orange Juice 1L (Batch 31),Beverages,162.49,191,191,20.4,22.1,22.0,0,5,2,0.1659,165,55,0,0,0
2026-02-28 18:00:00,2026-02-28,321,Premium Arabica Coffee 250g (Batch 31),Packaged Foods,495.08,46,46,8.8,9.2,9.1,0,6,3,0.0072,76,22,0,1,1
2026-02-28 21:00:00,2026-02-28,322,Organic Rolled Oats 1kg (Batch 31),Packaged Foods,235.89,139,31,12.1,12.5,11.5,-15,7,9,0.1372,108,28,1,1,1
2026-03-01 00:00:00,2026-03-01,323,Dark Chocolate Bar 70% (Batch 31),Snacks & Confectionery,148.41,421,421,18.4,17.6,16.7,3,4,1,0.0345,107,41,0,0,0
2026-03-01 03:00:00,2026-03-01,324,Almond Granola Bites (Batch 31),Snacks & Confectionery,248.4,175,175,11.0,9.5,10.3,-5,9,2,0.115,117,25,0,0,0
2026-03-01 06:00:00,2026-03-01,325,Antibacterial Hand Wash 500ml (Batch 31),Personal Care,135.95,19,19,11.4,10.8,10.5,-5,5,1,0.0377,78,26,0,1,1
2026-03-01 09:00:00,2026-03-01,326,Hydrating Shampoo 400ml (Batch 31),Personal Care,309.75,360,360,10.6,11.7,11.4,0,6,1,0.0094,96,28,0,0,0
2026-03-01 12:00:00,2026-03-01,327,Biodegradable Dish Soap 1L (Batch 31),Household & Cleaning,207.4,5,5,9.5,10.3,10.3,0,1,2,0.0497,35,25,0,1,1
2026-03-01 15:00:00,2026-03-01,328,Microfiber Cleaning Cloths 4-Pack (Batch 31),Household & Cleaning,178.28,80,80,7.0,6.5,7.3,0,13,2,0.005,112,18,0,0,0
2026-03-01 18:00:00,2026-03-01,329,USB-C Fast Charging Cable 2m (Batch 31),Electronics & Accessories,440.54,103,103,10.6,10.5,10.7,0,8,1,0.0719,111,26,0,0,0
2026-03-01 21:00:00,2026-03-01,330,Wireless Optical Mouse (Batch 31),Electronics & Accessories,885.57,406,406,9.4,10.7,8.8,0,14,1,0.0132,145,22,0,0,0
2026-03-02 00:00:00,2026-03-02,331,Organic Whole Milk 1L (Batch 32),Dairy & Fresh,59.82,96,96,16.0,15.3,16.3,0,2,2,0.0757,72,40,0,1,1
2026-03-02 03:00:00,2026-03-02,332,Greek Yogurt 400g (Batch 32),Dairy & Fresh,136.22,94,94,20.4,19.3,21.9,0,4,1,0.0054,141,54,0,1,1
2026-03-02 06:00:00,2026-03-02,333,Artisan Sourdough Bread (Batch 32),Bakery,88.38,1,1,18.3,9.0,19.7,0,2,1,0.0108,88,49,0,1,1
2026-03-02 09:00:00,2026-03-02,334,Sparkling Spring Water 500ml (Batch 32),Beverages,40.32,760,760,49.2,71.0,45.7,0,8,3,0.0325,479,114,0,0,0
2026-03-02 12:00:00,2026-03-02,335,Cold Pressed Orange Juice 1L (Batch 32),Beverages,192.51,126,126,19.2,17.4,19.1,0,1,0,0.0376,66,47,0,0,0
2026-03-02 15:00:00,2026-03-02,336,Premium Arabica Coffee 250g (Batch 32),Packaged Foods,436.55,9,9,10.8,11.3,11.6,-2,10,0,0.0332,145,29,0,1,1
2026-03-02 18:00:00,2026-03-02,337,Organic Rolled Oats 1kg (Batch 32),Packaged Foods,218.14,76,76,11.1,17.2,10.2,0,5,0,0.1552,76,25,0,1,1
2026-03-02 21:00:00,2026-03-02,338,Dark Chocolate Bar 70% (Batch 32),Snacks & Confectionery,175.43,422,422,25.1,22.7,26.7,0,6,3,0.0973,226,66,0,0,0
2026-03-03 00:00:00,2026-03-03,339,Almond Granola Bites (Batch 32),Snacks & Confectionery,240.64,224,224,13.2,14.2,14.2,0,6,1,0.0101,120,35,0,0,0
2026-03-03 03:00:00,2026-03-03,340,Antibacterial Hand Wash 500ml (Batch 32),Personal Care,137.93,37,37,15.2,19.8,14.9,0,7,1,0.0969,141,37,0,1,1
2026-03-03 06:00:00,2026-03-03,341,Hydrating Shampoo 400ml (Batch 32),Personal Care,293.25,104,25,12.3,10.7,12.8,-10,5,11,0.2533,96,32,1,1,1
2026-03-03 09:00:00,2026-03-03,342,Biodegradable Dish Soap 1L (Batch 32),Household & Cleaning,176.29,51,51,4.8,5.5,4.8,0,3,0,0.0495,26,12,0,0,0
2026-03-03 12:00:00,2026-03-03,343,Microfiber Cleaning Cloths 4-Pack (Batch 32),Household & Cleaning,203.86,10,10,7.7,7.1,7.8,-2,10,1,0.0762,97,19,0,1,1
2026-03-03 15:00:00,2026-03-03,344,USB-C Fast Charging Cable 2m (Batch 32),Electronics & Accessories,385.3,182,182,8.4,12.4,9.1,-2,9,1,0.0451,103,22,0,0,0
2026-03-03 18:00:00,2026-03-03,345,Wireless Optical Mouse (Batch 32),Electronics & Accessories,769.65,71,71,5.7,5.9,5.8,0,11,0,0.104,77,14,0,0,0
2026-03-03 21:00:00,2026-03-03,346,Organic Whole Milk 1L (Batch 33),Dairy & Fresh,74.3,46,46,11.7,12.0,11.3,0,1,2,0.0646,39,28,0,1,1
2026-03-04 00:00:00,2026-03-04,347,Greek Yogurt 400g (Batch 33),Dairy & Fresh,124.0,48,48,17.3,19.1,17.6,0,6,1,0.0221,149,44,0,1,1
2026-03-04 03:00:00,2026-03-04,348,Artisan Sourdough Bread (Batch 33),Bakery,97.2,62,3,21.9,21.9,22.6,-14,1,8,0.2439,78,56,1,1,1
2026-03-04 06:00:00,2026-03-04,349,Sparkling Spring Water 500ml (Batch 33),Beverages,38.54,27,27,21.3,18.4,22.9,-2,5,3,0.0597,171,57,0,1,1
2026-03-04 09:00:00,2026-03-04,350,Cold Pressed Orange Juice 1L (Batch 33),Beverages,196.01,41,41,11.0,11.8,10.5,0,4,1,0.0269,68,26,0,1,1
